trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_pickup,continuous_drop_off
L9_POW_0_127,15:30:00,15:30:00,Jar_Szcc_05,14,,0,0,8348.012,1,,
L9_POW_0_127,15:31:00,15:31:00,Jar_Szcc_07,15,,0,0,8614.563,1,,
L9_POW_0_127,15:33:00,15:33:00,Mal_Male_01,16,,0,0,9091.846,1,,
L9_POW_0_127,15:34:00,15:34:00,Mal_Male_02,17,,0,0,9487.1,1,,
L9_POW_0_127,15:36:00,15:36:00,Jar_Strz_01,18,,0,0,10645.642,1,,
L9_POW_0_127,15:37:00,15:37:00,Jar_Strz_02,19,,0,0,10969.861,1,,
L9_POW_0_127,15:38:00,15:38:00,Jar_Strz_03,20,,0,0,11365.311,1,,
L9_POW_0_127,15:39:00,15:39:00,Jar_Pruc_01,21,,0,0,11810.418,1,,
L9_POW_0_127,15:41:00,15:41:00,Jar_Pruc_03,22,,0,0,12520.438,1,,
L9_POW_0_127,15:42:00,15:42:00,Jar_Pruc_05,23,,0,0,12905.492,1,,
L9_POW_0_127,15:44:00,15:44:00,Jar_pWOs_CP,24,,0,0,13385.107,1,,
L9_POW_0_127,15:46:00,15:46:00,Jar_Poni_02,25,,0,0,13853.761,1,,
L9_POW_0_127,15:48:00,15:48:00,Jar_TrMa_02,26,,0,0,14489.453,1,,
L9_POW_0_127,15:50:00,15:50:00,Jar_TrMa_04,27,,0,0,15222.55,1,,
L9_POW_0_127,15:52:00,15:52:00,Jar_TrMa_06,28,,0,0,15990.898,1,,
L9_POW_0_127,15:54:00,15:54:00,Jar_TrMa_08,29,,0,0,16609.701,1,,
L9_POW_0_127,15:56:00,15:56:00,Jar_Zboz_01,30,,0,0,17171.574,1,,
L9_POW_0_128,16:00:00,16:00:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L9_POW_0_128,16:02:00,16:02:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L9_POW_0_128,16:04:00,16:04:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L9_POW_0_128,16:06:00,16:06:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L9_POW_0_128,16:08:00,16:08:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L9_POW_0_128,16:10:00,16:10:00,Jar_Grun_02,6,,0,0,3609.912,1,,
L9_POW_0_128,16:12:00,16:12:00,Jar_JPII_04,7,,0,0,4124.561,1,,
L9_POW_0_128,16:13:00,16:13:00,Jar_JPII_02,8,,0,0,4610.961,1,,
L9_POW_0_128,16:15:00,16:15:00,Jar_Krak_06,9,,0,0,5395.4,1,,
L9_POW_0_128,16:16:00,16:16:00,Jar_Krak_04,10,,0,0,6128.969,1,,
L9_POW_0_128,16:17:00,16:17:00,Jar_Krak_02,11,,0,0,6719.54,1,,
L9_POW_0_128,16:18:00,16:18:00,Jar_Lotn_01,12,,0,0,7388.013,1,,
L9_POW_0_128,16:19:00,16:19:00,Jar_Lotn_02,13,,0,0,7760.0,1,,
L9_POW_0_128,16:20:00,16:20:00,Jar_Szcc_05,14,,0,0,8348.012,1,,
L9_POW_0_128,16:21:00,16:21:00,Jar_Szcc_07,15,,0,0,8614.563,1,,
L9_POW_0_128,16:23:00,16:23:00,Mal_Male_01,16,,0,0,9091.846,1,,
L9_POW_0_128,16:24:00,16:24:00,Mal_Male_02,17,,0,0,9487.1,1,,
L9_POW_0_128,16:26:00,16:26:00,Jar_Strz_01,18,,0,0,10645.642,1,,
L9_POW_0_128,16:27:00,16:27:00,Jar_Strz_02,19,,0,0,10969.861,1,,
L9_POW_0_128,16:28:00,16:28:00,Jar_Strz_03,20,,0,0,11365.311,1,,
L9_POW_0_128,16:29:00,16:29:00,Jar_Pruc_01,21,,0,0,11810.418,1,,
L9_POW_0_128,16:31:00,16:31:00,Jar_Pruc_03,22,,0,0,12520.438,1,,
L9_POW_0_128,16:32:00,16:32:00,Jar_Pruc_05,23,,0,0,12905.492,1,,
L9_POW_0_128,16:34:00,16:34:00,Jar_pWOs_CP,24,,0,0,13385.107,1,,
L9_POW_0_128,16:36:00,16:36:00,Jar_Poni_02,25,,0,0,13853.761,1,,
L9_POW_0_123,17:25:00,17:25:00,Jar_Grun_02,1,,0,0,0.0,1,,
L9_POW_0_123,17:27:00,17:27:00,Jar_JPII_04,2,,0,0,514.648,1,,
L9_POW_0_123,17:28:00,17:28:00,Jar_JPII_02,3,,0,0,1001.048,1,,
L9_POW_0_123,17:30:00,17:30:00,Jar_Krak_06,4,,0,0,1785.487,1,,
L9_POW_0_123,17:31:00,17:31:00,Jar_Krak_04,5,,0,0,2519.056,1,,
L9_POW_0_123,17:32:00,17:32:00,Jar_Krak_02,6,,0,0,3109.627,1,,
L9_POW_0_123,17:33:00,17:33:00,Jar_Lotn_01,7,,0,0,3778.1,1,,
L9_POW_0_123,17:34:00,17:34:00,Jar_Lotn_02,8,,0,0,4150.087,1,,
L9_POW_0_123,17:35:00,17:35:00,Jar_Szcc_05,9,,0,0,4738.1,1,,
L9_POW_0_123,17:36:00,17:36:00,Jar_Szcc_07,10,,0,0,5004.653,1,,
L9_POW_0_123,17:38:00,17:38:00,Mal_Male_01,11,,0,0,5481.937,1,,
L9_POW_0_123,17:39:00,17:39:00,Mal_Male_02,12,,0,0,5877.191,1,,
L9_POW_0_123,17:41:00,17:41:00,Jar_Strz_01,13,,0,0,7035.736,1,,
L9_POW_0_123,17:42:00,17:42:00,Jar_Strz_02,14,,0,0,7359.956,1,,
L9_POW_0_123,17:43:00,17:43:00,Jar_Strz_03,15,,0,0,7755.406,1,,
L9_POW_0_123,17:44:00,17:44:00,Jar_Pruc_01,16,,0,0,8200.514,1,,
L9_POW_0_123,17:46:00,17:46:00,Jar_Pruc_03,17,,0,0,8910.534,1,,
L9_POW_0_123,17:47:00,17:47:00,Jar_Pruc_05,18,,0,0,9295.588,1,,
L9_POW_0_123,17:49:00,17:49:00,Jar_pWOs_CP,19,,0,0,9775.203,1,,
L9_POW_0_123,17:51:00,17:51:00,Jar_Poni_02,20,,0,0,10243.856,1,,
L9_POW_0_123,17:53:00,17:53:00,Jar_Grun_02,21,,0,0,10887.991,1,,
L9_POW_0_129,17:55:00,17:55:00,Jar_Grun_02,1,,0,0,0.0,1,,
L9_POW_0_129,17:57:00,17:57:00,Jar_JPII_04,2,,0,0,514.648,1,,
L9_POW_0_129,17:58:00,17:58:00,Jar_JPII_02,3,,0,0,1001.048,1,,
L9_POW_0_129,18:00:00,18:00:00,Jar_Krak_06,4,,0,0,1785.487,1,,
L9_POW_0_129,18:01:00,18:01:00,Jar_Krak_04,5,,0,0,2519.056,1,,
L9_POW_0_129,18:02:00,18:02:00,Jar_Krak_02,6,,0,0,3109.627,1,,
L9_POW_0_129,18:03:00,18:03:00,Jar_Lotn_01,7,,0,0,3778.1,1,,
L9_POW_0_129,18:04:00,18:04:00,Jar_Lotn_02,8,,0,0,4150.087,1,,
L9_POW_0_129,18:05:00,18:05:00,Jar_Szcc_05,9,,0,0,4738.1,1,,
L9_POW_0_129,18:06:00,18:06:00,Jar_Szcc_07,10,,0,0,5004.653,1,,
L9_POW_0_129,18:08:00,18:08:00,Mal_Male_01,11,,0,0,5481.937,1,,
L9_POW_0_129,18:09:00,18:09:00,Mal_Male_02,12,,0,0,5877.191,1,,
L9_POW_0_129,18:11:00,18:11:00,Jar_Strz_01,13,,0,0,7035.736,1,,
L9_POW_0_129,18:12:00,18:12:00,Jar_Strz_02,14,,0,0,7359.956,1,,
L9_POW_0_129,18:13:00,18:13:00,Jar_Strz_03,15,,0,0,7755.406,1,,
L9_POW_0_129,18:14:00,18:14:00,Jar_Pruc_01,16,,0,0,8200.514,1,,
L9_POW_0_129,18:16:00,18:16:00,Jar_Pruc_03,17,,0,0,8910.534,1,,
L9_POW_0_129,18:17:00,18:17:00,Jar_Pruc_05,18,,0,0,9295.588,1,,
L9_POW_0_129,18:19:00,18:19:00,Jar_pWOs_CP,19,,0,0,9775.203,1,,
L9_POW_0_129,18:21:00,18:21:00,Jar_Poni_02,20,,0,0,10243.856,1,,
L9_POW_0_129,18:23:00,18:23:00,Jar_Grun_02,21,,0,0,10887.991,1,,
L9_POW_0_124,18:25:00,18:25:00,Jar_Grun_02,1,,0,0,0.0,1,,
L9_POW_0_124,18:27:00,18:27:00,Jar_JPII_04,2,,0,0,514.648,1,,
L9_POW_0_124,18:28:00,18:28:00,Jar_JPII_02,3,,0,0,1001.048,1,,
L9_POW_0_124,18:30:00,18:30:00,Jar_Krak_06,4,,0,0,1785.487,1,,
L9_POW_0_124,18:31:00,18:31:00,Jar_Krak_04,5,,0,0,2519.056,1,,
L9_POW_0_124,18:32:00,18:32:00,Jar_Krak_02,6,,0,0,3109.627,1,,
L9_POW_0_124,18:33:00,18:33:00,Jar_Lotn_01,7,,0,0,3778.1,1,,
L9_POW_0_124,18:34:00,18:34:00,Jar_Lotn_02,8,,0,0,4150.087,1,,
L9_POW_0_124,18:35:00,18:35:00,Jar_Szcc_05,9,,0,0,4738.1,1,,
L9_POW_0_124,18:36:00,18:36:00,Jar_Szcc_07,10,,0,0,5004.653,1,,
L9_POW_0_124,18:38:00,18:38:00,Mal_Male_01,11,,0,0,5481.937,1,,
L9_POW_0_124,18:39:00,18:39:00,Mal_Male_02,12,,0,0,5877.191,1,,
L9_POW_0_124,18:41:00,18:41:00,Jar_Strz_01,13,,0,0,7035.736,1,,
L9_POW_0_124,18:42:00,18:42:00,Jar_Strz_02,14,,0,0,7359.956,1,,
L9_POW_0_124,18:43:00,18:43:00,Jar_Strz_03,15,,0,0,7755.406,1,,
L9_POW_0_124,18:44:00,18:44:00,Jar_Pruc_01,16,,0,0,8200.514,1,,
L9_POW_0_124,18:46:00,18:46:00,Jar_Pruc_03,17,,0,0,8910.534,1,,
L9_POW_0_124,18:47:00,18:47:00,Jar_Pruc_05,18,,0,0,9295.588,1,,
L9_POW_0_124,18:49:00,18:49:00,Jar_pWOs_CP,19,,0,0,9775.203,1,,
L9_POW_0_124,18:51:00,18:51:00,Jar_Poni_02,20,,0,0,10243.856,1,,
L9_POW_0_125,19:25:00,19:25:00,Jar_Grun_02,1,,0,0,0.0,1,,
L9_POW_0_125,19:27:00,19:27:00,Jar_JPII_04,2,,0,0,514.648,1,,
L9_POW_0_125,19:28:00,19:28:00,Jar_JPII_02,3,,0,0,1001.048,1,,
L9_POW_0_125,19:30:00,19:30:00,Jar_Krak_06,4,,0,0,1785.487,1,,
L9_POW_0_125,19:31:00,19:31:00,Jar_Krak_04,5,,0,0,2519.056,1,,
L9_POW_0_125,19:32:00,19:32:00,Jar_Krak_02,6,,0,0,3109.627,1,,
L9_POW_0_125,19:33:00,19:33:00,Jar_Lotn_01,7,,0,0,3778.1,1,,
L9_POW_0_125,19:34:00,19:34:00,Jar_Lotn_02,8,,0,0,4150.087,1,,
L9_POW_0_125,19:35:00,19:35:00,Jar_Szcc_05,9,,0,0,4738.1,1,,
L9_POW_0_125,19:36:00,19:36:00,Jar_Szcc_07,10,,0,0,5004.653,1,,
L9_POW_0_125,19:38:00,19:38:00,Mal_Male_01,11,,0,0,5481.937,1,,
L9_POW_0_125,19:39:00,19:39:00,Mal_Male_02,12,,0,0,5877.191,1,,
L9_POW_0_125,19:41:00,19:41:00,Jar_Strz_01,13,,0,0,7035.736,1,,
L9_POW_0_125,19:42:00,19:42:00,Jar_Strz_02,14,,0,0,7359.956,1,,
L9_POW_0_125,19:43:00,19:43:00,Jar_Strz_03,15,,0,0,7755.406,1,,
L9_POW_0_125,19:44:00,19:44:00,Jar_Pruc_01,16,,0,0,8200.514,1,,
L9_POW_0_125,19:46:00,19:46:00,Jar_Pruc_03,17,,0,0,8910.534,1,,
L9_POW_0_125,19:47:00,19:47:00,Jar_Pruc_05,18,,0,0,9295.588,1,,
L9_POW_0_125,19:49:00,19:49:00,Jar_pWOs_CP,19,,0,0,9775.203,1,,
L9_POW_0_125,19:51:00,19:51:00,Jar_Poni_02,20,,0,0,10243.856,1,,
L9_SOB_0_129,09:35:00,09:35:00,Jar_Grun_02,1,,0,0,0.0,1,,
L9_SOB_0_129,09:37:00,09:37:00,Jar_JPII_04,2,,0,0,514.648,1,,
L9_SOB_0_129,09:38:00,09:38:00,Jar_JPII_02,3,,0,0,1001.048,1,,
L9_SOB_0_129,09:40:00,09:40:00,Jar_Krak_06,4,,0,0,1785.487,1,,
L9_SOB_0_129,09:41:00,09:41:00,Jar_Krak_04,5,,0,0,2519.056,1,,
L9_SOB_0_129,09:42:00,09:42:00,Jar_Krak_02,6,,0,0,3109.627,1,,
L9_SOB_0_129,09:43:00,09:43:00,Jar_Lotn_01,7,,0,0,3778.1,1,,
L9_SOB_0_129,09:44:00,09:44:00,Jar_Lotn_02,8,,0,0,4150.087,1,,
L9_SOB_0_129,09:45:00,09:45:00,Jar_Szcc_05,9,,0,0,4738.1,1,,
L9_SOB_0_129,09:46:00,09:46:00,Jar_Szcc_07,10,,0,0,5004.653,1,,
L9_SOB_0_129,09:48:00,09:48:00,Mal_Male_01,11,,0,0,5481.937,1,,
L9_SOB_0_129,09:49:00,09:49:00,Mal_Male_02,12,,0,0,5877.191,1,,
L9_SOB_0_129,09:51:00,09:51:00,Jar_Strz_01,13,,0,0,7035.736,1,,
L9_SOB_0_129,09:52:00,09:52:00,Jar_Strz_02,14,,0,0,7359.956,1,,
L9_SOB_0_129,09:53:00,09:53:00,Jar_Strz_03,15,,0,0,7755.406,1,,
L9_SOB_0_129,09:54:00,09:54:00,Jar_Pruc_01,16,,0,0,8200.514,1,,
L9_SOB_0_129,09:56:00,09:56:00,Jar_Pruc_03,17,,0,0,8910.534,1,,
L9_SOB_0_129,09:57:00,09:57:00,Jar_Pruc_05,18,,0,0,9295.588,1,,
L9_SOB_0_129,09:59:00,09:59:00,Jar_pWOs_CP,19,,0,0,9775.203,1,,
L9_SOB_0_129,10:01:00,10:01:00,Jar_Poni_02,20,,0,0,10243.856,1,,
L9_SOB_0_129,10:03:00,10:03:00,Jar_Grun_02,21,,0,0,10887.991,1,,
L9_SOB_0_130,10:03:00,10:03:00,Jar_Grun_02,1,,0,0,0.0,1,,
L9_SOB_0_130,10:05:00,10:05:00,Jar_JPII_04,2,,0,0,514.648,1,,
L9_SOB_0_130,10:06:00,10:06:00,Jar_JPII_02,3,,0,0,1001.048,1,,
L9_SOB_0_130,10:08:00,10:08:00,Jar_Krak_06,4,,0,0,1785.487,1,,
L9_SOB_0_130,10:09:00,10:09:00,Jar_Krak_04,5,,0,0,2519.056,1,,
L9_SOB_0_130,10:10:00,10:10:00,Jar_Krak_02,6,,0,0,3109.627,1,,
L9_SOB_0_130,10:11:00,10:11:00,Jar_Lotn_01,7,,0,0,3778.1,1,,
L9_SOB_0_130,10:12:00,10:12:00,Jar_Lotn_02,8,,0,0,4150.087,1,,
L9_SOB_0_130,10:13:00,10:13:00,Jar_Szcc_05,9,,0,0,4738.1,1,,
L9_SOB_0_130,10:14:00,10:14:00,Jar_Szcc_07,10,,0,0,5004.653,1,,
L9_SOB_0_130,10:16:00,10:16:00,Mal_Male_01,11,,0,0,5481.937,1,,
L9_SOB_0_130,10:17:00,10:17:00,Mal_Male_02,12,,0,0,5877.191,1,,
L9_SOB_0_130,10:19:00,10:19:00,Jar_Strz_01,13,,0,0,7035.736,1,,
L9_SOB_0_130,10:20:00,10:20:00,Jar_Strz_02,14,,0,0,7359.956,1,,
L9_SOB_0_130,10:21:00,10:21:00,Jar_Strz_03,15,,0,0,7755.406,1,,
L9_SOB_0_130,10:22:00,10:22:00,Jar_Pruc_01,16,,0,0,8200.514,1,,
L9_SOB_0_130,10:24:00,10:24:00,Jar_Pruc_03,17,,0,0,8910.534,1,,
L9_SOB_0_130,10:25:00,10:25:00,Jar_Pruc_05,18,,0,0,9295.588,1,,
L9_SOB_0_130,10:27:00,10:27:00,Jar_pWOs_CP,19,,0,0,9775.203,1,,
L9_SOB_0_130,10:29:00,10:29:00,Jar_Poni_02,20,,0,0,10243.856,1,,
L9_SOB_0_131,11:20:00,11:20:00,Jar_Grun_02,1,,0,0,0.0,1,,
L9_SOB_0_131,11:22:00,11:22:00,Jar_JPII_04,2,,0,0,514.648,1,,
L9_SOB_0_131,11:23:00,11:23:00,Jar_JPII_02,3,,0,0,1001.048,1,,
L9_SOB_0_131,11:25:00,11:25:00,Jar_Krak_06,4,,0,0,1785.487,1,,
L9_SOB_0_131,11:26:00,11:26:00,Jar_Krak_04,5,,0,0,2519.056,1,,
L9_SOB_0_131,11:27:00,11:27:00,Jar_Krak_02,6,,0,0,3109.627,1,,
L9_SOB_0_131,11:28:00,11:28:00,Jar_Lotn_01,7,,0,0,3778.1,1,,
L9_SOB_0_131,11:29:00,11:29:00,Jar_Lotn_02,8,,0,0,4150.087,1,,
L9_SOB_0_131,11:30:00,11:30:00,Jar_Szcc_05,9,,0,0,4738.1,1,,
L9_SOB_0_131,11:31:00,11:31:00,Jar_Szcc_07,10,,0,0,5004.653,1,,
L9_SOB_0_131,11:33:00,11:33:00,Mal_Male_01,11,,0,0,5481.937,1,,
L9_SOB_0_131,11:34:00,11:34:00,Mal_Male_02,12,,0,0,5877.191,1,,
L9_SOB_0_131,11:36:00,11:36:00,Jar_Strz_01,13,,0,0,7035.736,1,,
L9_SOB_0_131,11:37:00,11:37:00,Jar_Strz_02,14,,0,0,7359.956,1,,
L9_SOB_0_131,11:38:00,11:38:00,Jar_Strz_03,15,,0,0,7755.406,1,,
L9_SOB_0_131,11:39:00,11:39:00,Jar_Pruc_01,16,,0,0,8200.514,1,,
L9_SOB_0_131,11:41:00,11:41:00,Jar_Pruc_03,17,,0,0,8910.534,1,,
L9_SOB_0_131,11:42:00,11:42:00,Jar_Pruc_05,18,,0,0,9295.588,1,,
L9_SOB_0_131,11:44:00,11:44:00,Jar_pWOs_CP,19,,0,0,9775.203,1,,
L9_SOB_0_131,11:46:00,11:46:00,Jar_Poni_02,20,,0,0,10243.856,1,,
L9_SOB_0_131,11:48:00,11:48:00,Jar_Grun_02,21,,0,0,10887.991,1,,
L9_SOB_0_132,11:48:00,11:48:00,Jar_Grun_02,1,,0,0,0.0,1,,
L9_SOB_0_132,11:50:00,11:50:00,Jar_JPII_04,2,,0,0,514.648,1,,
L9_SOB_0_132,11:51:00,11:51:00,Jar_JPII_02,3,,0,0,1001.048,1,,
L9_SOB_0_132,11:53:00,11:53:00,Jar_Krak_06,4,,0,0,1785.487,1,,
L9_SOB_0_132,11:54:00,11:54:00,Jar_Krak_04,5,,0,0,2519.056,1,,
L9_SOB_0_132,11:55:00,11:55:00,Jar_Krak_02,6,,0,0,3109.627,1,,
L9_SOB_0_132,11:56:00,11:56:00,Jar_Lotn_01,7,,0,0,3778.1,1,,
L9_SOB_0_132,11:57:00,11:57:00,Jar_Lotn_02,8,,0,0,4150.087,1,,
L9_SOB_0_132,11:58:00,11:58:00,Jar_Szcc_05,9,,0,0,4738.1,1,,
L9_SOB_0_132,11:59:00,11:59:00,Jar_Szcc_07,10,,0,0,5004.653,1,,
L9_SOB_0_132,12:01:00,12:01:00,Mal_Male_01,11,,0,0,5481.937,1,,
L9_SOB_0_132,12:02:00,12:02:00,Mal_Male_02,12,,0,0,5877.191,1,,
L9_SOB_0_132,12:04:00,12:04:00,Jar_Strz_01,13,,0,0,7035.736,1,,
L9_SOB_0_132,12:05:00,12:05:00,Jar_Strz_02,14,,0,0,7359.956,1,,
L9_SOB_0_132,12:06:00,12:06:00,Jar_Strz_03,15,,0,0,7755.406,1,,
L9_SOB_0_132,12:07:00,12:07:00,Jar_Pruc_01,16,,0,0,8200.514,1,,
L9_SOB_0_132,12:09:00,12:09:00,Jar_Pruc_03,17,,0,0,8910.534,1,,
L9_SOB_0_132,12:10:00,12:10:00,Jar_Pruc_05,18,,0,0,9295.588,1,,
L9_SOB_0_132,12:12:00,12:12:00,Jar_pWOs_CP,19,,0,0,9775.203,1,,
L9_SOB_0_132,12:14:00,12:14:00,Jar_Poni_02,20,,0,0,10243.856,1,,
L9_SOB_0_133,13:00:00,13:00:00,Jar_Grun_02,1,,0,0,0.0,1,,
L9_SOB_0_133,13:02:00,13:02:00,Jar_JPII_04,2,,0,0,514.648,1,,
L9_SOB_0_133,13:03:00,13:03:00,Jar_JPII_02,3,,0,0,1001.048,1,,
L9_SOB_0_133,13:05:00,13:05:00,Jar_Krak_06,4,,0,0,1785.487,1,,
L9_SOB_0_133,13:06:00,13:06:00,Jar_Krak_04,5,,0,0,2519.056,1,,
L9_SOB_0_133,13:07:00,13:07:00,Jar_Krak_02,6,,0,0,3109.627,1,,
L9_SOB_0_133,13:08:00,13:08:00,Jar_Lotn_01,7,,0,0,3778.1,1,,
L9_SOB_0_133,13:09:00,13:09:00,Jar_Lotn_02,8,,0,0,4150.087,1,,
L9_SOB_0_133,13:10:00,13:10:00,Jar_Szcc_05,9,,0,0,4738.1,1,,
L9_SOB_0_133,13:11:00,13:11:00,Jar_Szcc_07,10,,0,0,5004.653,1,,
L9_SOB_0_133,13:13:00,13:13:00,Mal_Male_01,11,,0,0,5481.937,1,,
L9_SOB_0_133,13:14:00,13:14:00,Mal_Male_02,12,,0,0,5877.191,1,,
L9_SOB_0_133,13:16:00,13:16:00,Jar_Strz_01,13,,0,0,7035.736,1,,
L9_SOB_0_133,13:17:00,13:17:00,Jar_Strz_02,14,,0,0,7359.956,1,,
L9_SOB_0_133,13:18:00,13:18:00,Jar_Strz_03,15,,0,0,7755.406,1,,
L9_SOB_0_133,13:19:00,13:19:00,Jar_Pruc_01,16,,0,0,8200.514,1,,
L9_SOB_0_133,13:21:00,13:21:00,Jar_Pruc_03,17,,0,0,8910.534,1,,
L9_SOB_0_133,13:22:00,13:22:00,Jar_Pruc_05,18,,0,0,9295.588,1,,
L9_SOB_0_133,13:24:00,13:24:00,Jar_pWOs_CP,19,,0,0,9775.203,1,,
L9_SOB_0_133,13:26:00,13:26:00,Jar_Poni_02,20,,0,0,10243.856,1,,
L9_SOB_0_134,14:20:00,14:20:00,Jar_Grun_02,1,,0,0,0.0,1,,
L9_SOB_0_134,14:22:00,14:22:00,Jar_JPII_04,2,,0,0,514.648,1,,
L9_SOB_0_134,14:23:00,14:23:00,Jar_JPII_02,3,,0,0,1001.048,1,,
L9_SOB_0_134,14:25:00,14:25:00,Jar_Krak_06,4,,0,0,1785.487,1,,
L9_SOB_0_134,14:26:00,14:26:00,Jar_Krak_04,5,,0,0,2519.056,1,,
L9_SOB_0_134,14:27:00,14:27:00,Jar_Krak_02,6,,0,0,3109.627,1,,
L9_SOB_0_134,14:28:00,14:28:00,Jar_Lotn_01,7,,0,0,3778.1,1,,
L9_SOB_0_134,14:29:00,14:29:00,Jar_Lotn_02,8,,0,0,4150.087,1,,
L9_SOB_0_134,14:30:00,14:30:00,Jar_Szcc_05,9,,0,0,4738.1,1,,
L9_SOB_0_134,14:31:00,14:31:00,Jar_Szcc_07,10,,0,0,5004.653,1,,
L9_SOB_0_134,14:33:00,14:33:00,Mal_Male_01,11,,0,0,5481.937,1,,
L9_SOB_0_134,14:34:00,14:34:00,Mal_Male_02,12,,0,0,5877.191,1,,
L9_SOB_0_134,14:36:00,14:36:00,Jar_Strz_01,13,,0,0,7035.736,1,,
L9_SOB_0_134,14:37:00,14:37:00,Jar_Strz_02,14,,0,0,7359.956,1,,
L9_SOB_0_134,14:38:00,14:38:00,Jar_Strz_03,15,,0,0,7755.406,1,,
L9_SOB_0_134,14:39:00,14:39:00,Jar_Pruc_01,16,,0,0,8200.514,1,,
L9_SOB_0_134,14:41:00,14:41:00,Jar_Pruc_03,17,,0,0,8910.534,1,,
L9_SOB_0_134,14:42:00,14:42:00,Jar_Pruc_05,18,,0,0,9295.588,1,,
L9_SOB_0_134,14:44:00,14:44:00,Jar_pWOs_CP,19,,0,0,9775.203,1,,
L9_SOB_0_134,14:46:00,14:46:00,Jar_Poni_02,20,,0,0,10243.856,1,,
L14_POW_0_155,06:02:00,06:02:00,Jar_Fils_02,10,,0,0,0.0,1,,
L14_POW_0_155,06:03:00,06:03:00,Jar_Dlug_02,11,,0,0,456.903,1,,
L14_POW_0_155,06:05:00,06:05:00,Jar_Ryba_02,13,,0,0,1139.548,1,,
L14_POW_0_155,06:06:00,06:06:00,Jar_Ryba_04,14,,0,0,1479.708,1,,
L14_POW_0_155,06:07:00,06:07:00,Jar_Okrz_02,15,,0,0,1692.468,1,,
L14_POW_0_155,06:09:00,06:09:00,Jar_Misz_02,16,,0,0,2397.361,1,,
L14_POW_0_155,06:10:00,06:10:00,Jar_Misz_04,17,,0,0,2880.187,1,,
L14_POW_0_155,06:11:00,06:11:00,Jar_Misz_06,18,,0,0,3309.594,1,,
L14_POW_0_156,06:45:00,06:45:00,Jar_Poni_02,6,,0,0,0.0,1,,
L14_POW_0_156,06:47:00,06:47:00,Jar_pWOs_CP,7,,0,0,455.789,1,,
L14_POW_0_156,06:49:00,06:49:00,Jar_Slow_02,8,,0,0,774.805,1,,
L14_POW_0_156,06:53:00,06:53:00,Jar_Tarn_02,9,,0,0,2043.156,1,,
L14_POW_0_156,06:55:00,06:55:00,Jar_Fils_02,10,,0,0,2661.577,1,,
L14_POW_0_156,06:56:00,06:56:00,Jar_Dlug_02,11,,0,0,3160.661,1,,
L14_POW_0_156,06:58:00,06:58:00,Jar_Ryba_02,13,,0,0,3843.307,1,,
L14_POW_0_156,06:59:00,06:59:00,Jar_Ryba_04,14,,0,0,4183.467,1,,
L14_POW_0_156,07:00:00,07:00:00,Jar_Okrz_02,15,,0,0,4396.227,1,,
L14_POW_0_156,07:02:00,07:02:00,Jar_Misz_02,16,,0,0,5101.12,1,,
L14_POW_0_156,07:03:00,07:03:00,Jar_Misz_04,17,,0,0,5583.945,1,,
L14_POW_0_156,07:04:00,07:04:00,Jar_Misz_06,18,,0,0,6013.351,1,,
L14_POW_0_157,07:40:00,07:40:00,Jar_Poni_02,6,,0,0,0.0,1,,
L14_POW_0_157,07:42:00,07:42:00,Jar_pWOs_CP,7,,0,0,455.789,1,,
L14_POW_0_157,07:44:00,07:44:00,Jar_Slow_02,8,,0,0,774.805,1,,
L14_POW_0_157,07:48:00,07:48:00,Jar_Tarn_02,9,,0,0,2043.156,1,,
L14_POW_0_157,07:50:00,07:50:00,Jar_Fils_02,10,,0,0,2661.577,1,,
L14_POW_0_157,07:51:00,07:51:00,Jar_Dlug_02,11,,0,0,3160.661,1,,
L14_POW_0_157,07:53:00,07:53:00,Jar_Ryba_02,13,,0,0,3843.307,1,,
L14_POW_0_157,07:54:00,07:54:00,Jar_Ryba_04,14,,0,0,4183.467,1,,
L14_POW_0_157,07:55:00,07:55:00,Jar_Okrz_02,15,,0,0,4396.227,1,,
L14_POW_0_157,07:57:00,07:57:00,Jar_Misz_02,16,,0,0,5101.12,1,,
L14_POW_0_157,07:58:00,07:58:00,Jar_Misz_04,17,,0,0,5583.945,1,,
L14_POW_0_157,07:59:00,07:59:00,Jar_Misz_06,18,,0,0,6013.351,1,,
L14_POW_0_158,09:38:00,09:38:00,Jar_Siko_01,5,,0,0,0.0,1,,
L14_POW_0_158,09:40:00,09:40:00,Jar_Poni_02,6,,0,0,401.686,1,,
L14_POW_0_158,09:42:00,09:42:00,Jar_pWOs_CP,7,,0,0,857.475,1,,
L14_POW_0_158,09:44:00,09:44:00,Jar_Slow_02,8,,0,0,1176.491,1,,
L14_POW_0_158,09:48:00,09:48:00,Jar_Tarn_02,9,,0,0,2444.842,1,,
L14_POW_0_158,09:50:00,09:50:00,Jar_Fils_02,10,,0,0,3063.262,1,,
L14_POW_0_158,09:51:00,09:51:00,Jar_Dlug_02,11,,0,0,3562.347,1,,
